MO,K,COST,PEG,RL,T,NVDA,SHW,WELL,META
-0.005668093012127673,-0.01735809248164022,0.00553453868660414,-0.003033567223973188,-0.007134013422060104,-0.018328839419000764,-0.00768983444877569,0.06871397040343408,0.008837253714955251,0.002646703752369195
0.006107522272581045,0.010952155623052073,-0.02498509449202868,0.004762577138226032,-0.018561740286638373,0.05216923871848089,-0.0680316433660354,-0.036226381390031426,-0.00036482768566392654,-0.056109158652207114
0.007689200046133493,0.0008736401448061759,-0.017897984949054258,-0.02251485783587892,-0.016899454951971093,0.0015657040539693856,-0.017242874125843133,0.032287313515135585,-0.009675937083820751,-0.017039904986484777
0.012650592008863093,0.0033170571661349513,0.0034487083302694455,0.023841719667474504,0.04319216450253771,-0.009379847828477006,0.00694692050057566,0.01890653627019856,0.011890472265713825,0.027105756884196364
0.0019828764387501696,-0.005916065929024272,-0.0024950491280703035,0.012235219971495459,0.03230218830101528,-0.005786387491185652,-0.013001988680793164,0.009535355187178851,0.017034076233114037,2.1288217030956957e-05
0.000395918302785514,0.007351517679558883,-0.006780555561606727,0.013776932559034671,-0.002304982358649066,0.00423271722411056,-0.07043634836747203,-0.0020137421120142163,0.005284325937948697,-0.005410968494043766
-0.030464940040837885,0.01042579545988409,0.014777191401101675,0.022692324812237707,0.014208890815234687,0.014225599975666414,0.1281209562539556,-0.002956002343743158,-0.008820422031108999,0.025130046554103114
0.020608034453303503,0.06706789280638903,-0.006216605523657215,-0.0002508751778133034,-0.0170282122359231,0.011428490436219185,-0.06674059695720647,-0.0011971862920634457,0.010247268458261072,0.04824879595176368
0.020991586660192185,0.014987855905778114,0.006353363271746515,-0.011535816697961332,-0.04750879308935696,-0.005136052380463552,-0.01776400795843891,-0.008933148916551392,0.003292070519047563,-0.019287082629804164
-0.03367930526542762,0.1622737395409959,-0.024632536726951426,-0.01940887561502047,-0.027980513922710393,-0.02374813757959915,-0.06357790335079638,-0.023498949007782155,-0.015253605440937346,-0.02542309294363998
0.00263426661870092,0.002049222424828745,0.018769476486409475,0.014488940135608752,0.03222786230497254,0.01480699104941352,0.03782970032982025,0.014833678271644946,0.03530255922653458,0.03859333079015581
0.011115617152074986,-0.005316954950773001,-0.00805504655547673,0.007013506975352302,-0.03370725750990644,0.003126718971656617,-0.05122287804423853,-0.012815232747366734,-0.0012177919876448229,-0.010463657921705338
0.008394956538998688,0.019051512385597436,0.0359496470411762,0.004938512623063884,0.013990779005010223,0.0077922272666535175,0.061267768308616244,0.008831140176280394,0.00792540094289107,0.04235867268523674
-0.0003963860854881984,0.007128411059757811,0.018464877905414845,0.006300350080621131,0.003341262892138097,0.004639105231559304,-0.002095856138585317,0.00854948793663346,0.014430209062942012,0.01597238032933035
