Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-07-13 00:00:00-04:00,6.325085180777091,6.370264532984677,6.094671260070418,6.099189281463623,14964100,0.0,0.0
2004-07-14 00:00:00-04:00,6.099186389477623,6.121776054870317,5.832629285740306,6.072078704833984,2801000,0.0,0.0
2004-07-15 00:00:00-04:00,6.076599137437449,6.257316101489636,6.031420219571053,6.252798080444336,1276200,0.0,0.0
2004-07-16 00:00:00-04:00,6.266351223441166,6.279904854656597,6.103706356269495,6.248279571533203,1488200,0.0,0.0
2004-07-19 00:00:00-04:00,6.2347244954657155,6.2347244954657155,6.031418350900304,6.108222961425781,966200,0.0,0.0
2004-07-20 00:00:00-04:00,6.108225323787878,6.293459892272949,6.058527950190846,6.293459892272949,719300,0.0,0.0
2004-07-21 00:00:00-04:00,6.297977498509378,6.297977498509378,6.099189296212216,6.144368648529053,472300,0.0,0.0
2004-07-22 00:00:00-04:00,6.144368648529053,6.166957893825235,6.022384655790935,6.144368648529053,218500,0.0,0.0
2004-07-23 00:00:00-04:00,6.054008533519841,6.153402826944093,6.054008533519841,6.126295566558838,268500,0.0,0.0
2004-07-26 00:00:00-04:00,6.0991892828968695,6.0991892828968695,5.895883059639421,5.963651657104492,236200,0.0,0.0
2004-07-27 00:00:00-04:00,5.963649708462232,5.963649708462232,5.602216301402865,5.760343551635742,2668000,0.0,0.0
2004-07-28 00:00:00-04:00,5.80552290737744,5.9275064295127144,5.801004887445219,5.886845111846924,1028100,0.0,0.0
2004-07-29 00:00:00-04:00,5.9184731660248415,6.225691318511963,5.9184731660248415,6.225691318511963,1015700,0.0,0.0
2004-07-30 00:00:00-04:00,6.198583095043287,6.279905319213867,6.1217784610372625,6.279905319213867,623000,0.0,0.0
2004-08-02 00:00:00-04:00,6.234727371163966,6.234727371163966,6.121779413102525,6.189548015594482,329400,0.0,0.0
2004-08-03 00:00:00-04:00,6.189545645351559,6.361226527564435,6.189545645351559,6.297975540161133,1557100,0.0,0.0
2004-08-04 00:00:00-04:00,6.34315632100183,6.34315632100183,6.270869708022558,6.279905319213867,156300,0.0,0.0
2004-08-05 00:00:00-04:00,6.297977007512151,6.325084702961354,6.261833700821349,6.275387763977051,188100,0.0,0.0
2004-08-06 00:00:00-04:00,6.243762040216691,6.325084695607549,6.189547080243519,6.234726428985596,276300,0.0,0.0
2004-08-09 00:00:00-04:00,6.234727371163966,6.234727371163966,6.0991897353177835,6.189548015594482,212100,0.0,0.0
2004-08-10 00:00:00-04:00,6.189547543013251,6.257316571193209,6.166957866953266,6.230208873748779,272400,0.0,0.0
2004-08-11 00:00:00-04:00,6.234727371163966,6.270870683274645,6.144369090887267,6.189548015594482,166800,0.0,0.0
2004-08-12 00:00:00-04:00,6.166956924765696,6.2121362699831675,6.135331641630766,6.157921314239502,284700,0.0,0.0
2004-08-13 00:00:00-04:00,6.180511927924081,6.189547539826083,6.031420669212073,6.054009914398193,104900,0.0,0.0
2004-08-16 00:00:00-04:00,6.054010382028539,6.121779415408288,6.054010382028539,6.090153694152832,86400,0.0,0.0
2004-08-17 00:00:00-04:00,6.054010396919254,6.166958355301048,5.9862417942350845,6.076600074768066,161100,0.0,0.0
2004-08-18 00:00:00-04:00,6.108224830264898,6.162439790012182,6.031420196240694,6.148885726928711,43000,0.0,0.0
2004-08-19 00:00:00-04:00,6.144367187518529,6.144367187518529,5.760344076725321,6.008829593658447,124100,0.0,0.0
2004-08-20 00:00:00-04:00,5.986240416674561,6.162439346313477,5.9184718295853775,6.162439346313477,112300,0.0,0.0
2004-08-23 00:00:00-04:00,6.189548504324482,6.284424813822066,6.144369576049914,6.257317543029785,442900,0.0,0.0
2004-08-24 00:00:00-04:00,6.212136754614558,6.234726428985596,6.0765991392505265,6.234726428985596,607400,0.0,0.0
2004-08-25 00:00:00-04:00,6.234726428985596,6.275387756681026,6.1037068346682135,6.234726428985596,307300,0.0,0.0
2004-08-26 00:00:00-04:00,6.279906295871181,6.279906295871181,6.189548015594482,6.189548015594482,104300,0.0,0.0
2004-08-27 00:00:00-04:00,6.212134408712073,6.3612256000522,6.212134408712073,6.343153953552246,880600,0.0,0.0
2004-08-30 00:00:00-04:00,6.32508327984504,6.392851856927108,6.27990394121559,6.3341193199157715,265000,0.0,0.0
2004-08-31 00:00:00-04:00,6.302495478740049,6.438033103942871,6.302495478740049,6.438033103942871,401800,0.0,0.0
2004-09-01 00:00:00-04:00,6.4380302668512766,6.591639478998287,6.4380302668512766,6.528388500213623,421400,0.0,0.0
2004-09-02 00:00:00-04:00,6.550981544268128,6.550981544268128,6.392854231199508,6.460623264312744,273800,0.0,0.0
2004-09-03 00:00:00-04:00,6.3476753176973295,6.4154439200662114,6.212137682097299,6.325085639953613,310100,0.0,0.0
2004-09-07 00:00:00-04:00,6.325084680710592,6.347674355028428,6.166957391347948,6.266351699829102,329000,0.0,0.0
2004-09-08 00:00:00-04:00,6.221173261842125,6.266352183099863,6.189547543013251,6.230208873748779,178000,0.0,0.0
2004-09-09 00:00:00-04:00,6.185029984731925,6.30249596434931,6.185029984731925,6.225691318511963,163500,0.0,0.0
2004-09-10 00:00:00-04:00,6.392853272997734,6.492247581481934,6.279905332267299,6.492247581481934,1073900,0.0,0.0
2004-09-13 00:00:00-04:00,6.460622794945041,6.550981068335847,6.447069161651979,6.483212471008301,394400,0.0,0.0
2004-09-14 00:00:00-04:00,6.523871940378624,6.7316961390383625,6.451585337516478,6.700070858001709,500500,0.0,0.0
2004-09-15 00:00:00-04:00,6.776877402161132,6.9440403263776345,6.731698047135152,6.876271724700928,1045100,0.0,0.0
2004-09-16 00:00:00-04:00,6.876269798799719,7.002771354234819,6.876269798799719,6.993735313415527,531000,0.0,0.0
2004-09-17 00:00:00-04:00,6.957593939469019,6.957593939469019,6.822056736526089,6.8672356605529785,270400,0.0,0.0
2004-09-20 00:00:00-04:00,6.8672347160736535,6.993736289157823,6.84464504173593,6.889824390411377,185700,0.0,0.0
2004-09-21 00:00:00-04:00,6.925965780021558,7.016324021500681,6.87626885492356,6.9575910568237305,241000,0.0,0.0
2004-09-22 00:00:00-04:00,6.889824854962291,6.935004206683985,6.686518633939128,6.826573848724365,351900,0.0,0.0
2004-09-23 00:00:00-04:00,6.78139448353233,6.867234729144423,6.72266150248734,6.763322830200195,181000,0.0,0.0
2004-09-24 00:00:00-04:00,6.799466122082464,6.867234714215091,6.7091078556182255,6.794948101043701,215900,0.0,0.0
