Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1995-08-25 00:00:00-04:00,2.829449038016061,2.871522590131565,2.829449038016061,2.86100435256958,3541000,0.0,0.0
1995-08-28 00:00:00-04:00,2.85048521749867,2.85048521749867,2.797893240056342,2.81892991065979,1418500,0.0,0.0
1995-08-29 00:00:00-04:00,2.83996678188571,2.85048521749867,2.787374804443382,2.81892991065979,879000,0.0,0.0
1995-08-30 00:00:00-04:00,2.818930263023417,2.829448699951172,2.80841202671816,2.829448699951172,436500,0.0,0.0
1995-08-31 00:00:00-04:00,2.8294483462727498,2.8294483462727498,2.797893240056342,2.81892991065979,606500,0.0,0.0
1995-09-01 00:00:00-04:00,2.818930263023417,2.829448699951172,2.80841202671816,2.829448699951172,217000,0.0,0.0
1995-09-05 00:00:00-04:00,2.81892991065979,2.8294483462727498,2.8084116756693023,2.81892991065979,385500,0.0,0.0
1995-09-06 00:00:00-04:00,2.808410882949829,2.8189291149713753,2.797892450305867,2.808410882949829,247000,0.0,0.0
1995-09-07 00:00:00-04:00,2.8084120860153834,2.8084120860153834,2.7768567745658554,2.7873752117156982,738000,0.0,0.0
1995-09-08 00:00:00-04:00,2.7663387865229905,2.7768572253804704,2.64011812210083,2.64011812210083,946000,0.0,0.0
1995-09-11 00:00:00-04:00,2.65063531267313,2.74530081656379,2.65063531267313,2.7032272815704346,434000,0.0,0.0
1995-09-12 00:00:00-04:00,2.755820212901514,2.808412200165875,2.755820212901514,2.797893762588501,817500,0.0,0.0
1995-09-13 00:00:00-04:00,2.8399659802592994,2.850484412903261,2.797892450305867,2.808410882949829,542500,0.0,0.0
1995-09-14 00:00:00-04:00,2.8084116756693023,2.81892991065979,2.797893240056342,2.81892991065979,154500,0.0,0.0
1995-09-15 00:00:00-04:00,2.8084116756693023,2.81892991065979,2.8084116756693023,2.81892991065979,218500,0.0,0.0
1995-09-18 00:00:00-04:00,2.80841202671816,2.829448699951172,2.797893589790405,2.829448699951172,422500,0.0,0.0
1995-09-19 00:00:00-04:00,2.8189291149713753,2.8189291149713753,2.797892450305867,2.808410882949829,116500,0.0,0.0
1995-09-20 00:00:00-04:00,2.79789358291965,2.79789358291965,2.745301599032523,2.7558200359344482,124500,0.0,0.0
1995-09-21 00:00:00-04:00,2.776855707168579,2.787374140275235,2.7558190415776926,2.776855707168579,157000,0.0,0.0
1995-09-22 00:00:00-04:00,2.7558198150979534,2.7558198150979534,2.7137460708618164,2.7137460708618164,94500,0.0,0.0
1995-09-25 00:00:00-04:00,2.7347823826598416,2.7347823826598416,2.7032272815704346,2.7032272815704346,53000,0.0,0.0
1995-09-26 00:00:00-04:00,2.755820160858962,2.7768568349939313,2.7453017234802246,2.7453017234802246,266500,0.0,0.0
1995-09-27 00:00:00-04:00,2.7347829341888428,2.745301370214065,2.7347829341888428,2.7347829341888428,95000,0.0,0.0
1995-09-28 00:00:00-04:00,2.7558190415776926,2.787374140275235,2.7558190415776926,2.776855707168579,205000,0.0,0.0
1995-09-29 00:00:00-04:00,2.861003114799143,2.9135950823460206,2.861003114799143,2.903076648712158,1303000,0.0,0.0
1995-10-02 00:00:00-04:00,2.9451500163617927,2.997741980939682,2.9451500163617927,2.9556684494018555,570000,0.0,0.0
1995-10-03 00:00:00-04:00,2.9661881923675537,2.976706429430248,2.9451513169971406,2.9661881923675537,165000,0.0,0.0
1995-10-04 00:00:00-04:00,2.955669172557728,2.955669172557728,2.9346323013305664,2.9346323013305664,108500,0.0,0.0
1995-10-05 00:00:00-04:00,2.9451500163617927,2.9556684494018555,2.9346315833217305,2.9556684494018555,70500,0.0,0.0
1995-10-06 00:00:00-04:00,2.955669172557728,2.955669172557728,2.9241138657169854,2.9346323013305664,277000,0.0,0.0
1995-10-09 00:00:00-04:00,2.924113911578193,2.945150783135293,2.913595676422119,2.913595676422119,77000,0.0,0.0
1995-10-10 00:00:00-04:00,2.9135942416520106,2.9135942416520106,2.861002289280114,2.871520519256592,80000,0.0,0.0
1995-10-11 00:00:00-04:00,2.871520519256592,2.903075811053156,2.871520519256592,2.871520519256592,80500,0.0,0.0
1995-10-12 00:00:00-04:00,2.8925580517839036,2.9661868824419177,2.8925580517839036,2.9556684494018555,170000,0.0,0.0
1995-10-13 00:00:00-04:00,3.008261620427298,3.0608536060969276,3.008261620427298,3.050335168838501,201000,0.0,0.0
1995-10-16 00:00:00-04:00,3.0713695003166737,3.1239614424411215,3.0713695003166737,3.1029245853424072,130000,0.0,0.0
1995-10-17 00:00:00-04:00,3.0924078685293734,3.0924078685293734,3.0608527660369873,3.0608527660369873,154500,0.0,0.0
1995-10-18 00:00:00-04:00,3.0608510717673165,3.144998098917498,3.0608510717673165,3.1029245853424072,169000,0.0,0.0
1995-10-19 00:00:00-04:00,3.12396307033539,3.166036605834961,3.12396307033539,3.166036605834961,130500,0.0,0.0
1995-10-20 00:00:00-04:00,3.187073814331852,3.2396657927902814,3.187073814331852,3.2186291217803955,212500,0.0,0.0
1995-10-23 00:00:00-04:00,3.2291462421417236,3.2291462421417236,3.218627810610428,3.2291462421417236,66000,0.0,0.0
1995-10-24 00:00:00-04:00,3.2081102593375133,3.2081102593375133,3.1765551567077637,3.1765551567077637,71500,0.0,0.0
1995-10-25 00:00:00-04:00,3.1765550398654643,3.1765550398654643,3.166036605834961,3.166036605834961,284500,0.0,0.0
1995-10-26 00:00:00-04:00,3.166036974235581,3.1765554094900113,3.1239634338403257,3.13448166847229,96000,0.0,0.0
1995-10-27 00:00:00-04:00,3.1239634338403257,3.13448166847229,3.113444998585895,3.13448166847229,25000,0.0,0.0
1995-10-30 00:00:00-05:00,3.123964786529541,3.145001465524902,3.123964786529541,3.123964786529541,18500,0.0,0.0
1995-10-31 00:00:00-05:00,3.1765555791381472,3.2186291217803955,3.1765555791381472,3.2186291217803955,208000,0.0,0.0
1995-11-01 00:00:00-05:00,3.208111476898193,3.208111476898193,3.1450010470642153,3.155519485473633,107000,0.0,0.0
1995-11-02 00:00:00-05:00,3.1660364433480312,3.218628410178987,3.1660364433480312,3.197591543197632,291000,0.0,0.0
1995-11-03 00:00:00-05:00,3.323812838975029,3.3343312740325928,3.323812838975029,3.3343312740325928,252500,0.0,0.0
1995-11-06 00:00:00-05:00,3.334331580779235,3.365886688232422,3.302776272703568,3.365886688232422,235000,0.0,0.0
1995-11-07 00:00:00-05:00,3.365886378582822,3.365886378582822,3.3343312740325928,3.3343312740325928,192000,0.0,0.0
1995-11-08 00:00:00-05:00,3.3343315894752217,3.3448498249053955,3.3238131534225674,3.3448498249053955,14500,0.0,0.0
1995-11-09 00:00:00-05:00,3.3343325986611707,3.386924594219722,3.3343325986611707,3.376405954360962,41500,0.0,0.0
1995-11-10 00:00:00-05:00,3.365886697010705,3.365886697010705,3.3448498249053955,3.3448498249053955,11000,0.0,0.0
1995-11-13 00:00:00-05:00,3.3343312740325928,3.3343312740325928,3.3132944039174657,3.3343312740325928,29000,0.0,0.0
1995-11-14 00:00:00-05:00,3.3238118078050203,3.3238118078050203,3.28173828125,3.28173828125,35500,0.0,0.0
1995-11-15 00:00:00-05:00,3.2817393060906888,3.3132944107055664,3.2817393060906888,3.3132944107055664,11500,0.0,0.0
1995-11-16 00:00:00-05:00,3.3132947087287903,3.365886688232422,3.3132947087287903,3.365886688232422,31000,0.0,0.0
1995-11-17 00:00:00-05:00,3.365886688232422,3.365886688232422,3.365886688232422,3.365886688232422,14500,0.0,0.0
1995-11-20 00:00:00-05:00,3.3658865197216903,3.4079602617161875,3.3658865197216903,3.3974416255950928,25000,0.0,0.0
1995-11-21 00:00:00-05:00,3.3974425657776006,3.4184794425964355,3.3974425657776006,3.4184794425964355,6500,0.0,0.0
1995-11-22 00:00:00-05:00,3.4079588302840467,3.4605507850646973,3.4079588302840467,3.4605507850646973,21500,0.0,0.0
1995-11-24 00:00:00-05:00,3.4605527903632916,3.4605527903632916,3.428997278213501,3.428997278213501,12000,0.0,0.0
1995-11-27 00:00:00-05:00,3.428996411546445,3.428996411546445,3.38692307472229,3.38692307472229,21000,0.0,0.0
1995-11-28 00:00:00-05:00,3.3869243279907093,3.428997680383327,3.3869243279907093,3.4184794425964355,12000,0.0,0.0
1995-11-29 00:00:00-05:00,3.4079602617161875,3.4079602617161875,3.3974416255950928,3.3974416255950928,6500,0.0,0.0
1995-11-30 00:00:00-05:00,3.4079608051069803,3.439515916011766,3.4079608051069803,3.428997278213501,16000,0.0,0.0
1995-12-01 00:00:00-05:00,3.428997680383327,3.428997680383327,3.4184794425964355,3.4184794425964355,8500,0.0,0.0
1995-12-04 00:00:00-05:00,3.407961204809544,3.4184794425964355,3.407961204809544,3.4184794425964355,6500,0.0,0.0
1995-12-05 00:00:00-05:00,3.407961204809544,3.4184794425964355,3.407961204809544,3.4184794425964355,3000,0.0,0.0
1995-12-06 00:00:00-05:00,3.407959943756819,3.407959943756819,3.38692307472229,3.38692307472229,18000,0.0,0.0
1995-12-07 00:00:00-05:00,3.407960010285222,3.450033347930711,3.407960010285222,3.4395151138305664,102500,0.0,0.0
1995-12-08 00:00:00-05:00,3.418478171926514,3.418478171926514,3.4079599380493164,3.4079599380493164,5500,0.0,0.0
1995-12-11 00:00:00-05:00,3.3974416255950928,3.3974416255950928,3.3974416255950928,3.3974416255950928,2500,0.0,0.0
1995-12-12 00:00:00-05:00,3.38692307472229,3.38692307472229,3.38692307472229,3.38692307472229,2000,0.0,0.0
1995-12-13 00:00:00-05:00,3.4079614726921594,3.4079614726921594,3.376405954360962,3.376405954360962,8500,0.0,0.0
1995-12-14 00:00:00-05:00,3.3658870513567676,3.3658870513567676,3.3553686141967773,3.3553686141967773,17000,0.0,0.0
1995-12-15 00:00:00-05:00,3.3448498249053955,3.3448498249053955,3.3448498249053955,3.3448498249053955,8000,0.0,0.0
1995-12-18 00:00:00-05:00,3.3238143920898438,3.3238143920898438,3.3238143920898438,3.3238143920898438,4000,0.0,0.0
1995-12-19 00:00:00-05:00,3.3027766349459853,3.3027766349459853,3.2607030868530273,3.2607030868530273,15500,0.0,0.0
1995-12-20 00:00:00-05:00,3.2607013361132164,3.2607013361132164,3.2291462421417236,3.2291462421417236,6500,0.0,0.0
1995-12-21 00:00:00-05:00,3.2291475575965767,3.250184228606463,3.2186291217803955,3.2186291217803955,7000,0.0,0.0
1995-12-22 00:00:00-05:00,3.2186291217803955,3.2186291217803955,3.2186291217803955,3.2186291217803955,3000,0.0,0.0
1995-12-26 00:00:00-05:00,3.208111047744751,3.208111047744751,3.208111047744751,3.208111047744751,1500,0.0,0.0
1995-12-27 00:00:00-05:00,3.208111047744751,3.229147921749454,3.208111047744751,3.208111047744751,19500,0.0,0.0
1995-12-28 00:00:00-05:00,3.239666212495297,3.2607030868530273,3.239666212495297,3.2607030868530273,28000,0.0,0.0
1995-12-29 00:00:00-05:00,3.2501846496741624,3.2607030868530273,3.2501846496741624,3.2607030868530273,10500,0.0,0.0
1996-01-02 00:00:00-05:00,3.2817390752431947,3.302775743299176,3.2817390752431947,3.292257308959961,38500,0.0,0.0
